revision,system,committer_date_readable,committer_date_unix,source_lines_of_code,architecture,binding-file,environment,extractor,kconfig-file,model-features,model-file,model-literals,model-time,model-variables
v2.6.35,linux,2010-08-01,1280700674,8705393,s390,kmax/kconfig-bindings/linux/v2.6.35.kextractor,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.35,kmax,arch/s390/Kconfig,7183,kmax/linux/v2.6.35[s390].model,55253,59729279559,6659
v2.6.35,linux,2010-08-01,1280700674,8705393,score,kconfigreader/kconfig-bindings/linux/v2.6.35.dumpconf,SUBARCH=score|ARCH=score|SRCARCH=score|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.35,kconfigreader,arch/score/Kconfig,10238,kconfigreader/linux/v2.6.35[score].model,315138,10588151866,11125
v2.6.35,linux,2010-08-01,1280700674,8705393,score,kmax/kconfig-bindings/linux/v2.6.35.kextractor,SUBARCH=score|ARCH=score|SRCARCH=score|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.35,kmax,arch/score/Kconfig,7121,kmax/linux/v2.6.35[score].model,52406,59046108218,6578
v2.6.35,linux,2010-08-01,1280700674,8705393,sh,kconfigreader/kconfig-bindings/linux/v2.6.35.dumpconf,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.35,kconfigreader,arch/sh/Kconfig,10623,kconfigreader/linux/v2.6.35[sh].model,410002,12176423822,11611
v2.6.35,linux,2010-08-01,1280700674,8705393,sh,kmax/kconfig-bindings/linux/v2.6.35.kextractor,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.35,kmax,arch/sh/Kconfig,7446,kmax/linux/v2.6.35[sh].model,69714,67604074628,6919
v2.6.35,linux,2010-08-01,1280700674,8705393,sparc,kconfigreader/kconfig-bindings/linux/v2.6.35.dumpconf,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.35,kconfigreader,arch/sparc/Kconfig,10401,kconfigreader/linux/v2.6.35[sparc].model,401616,11618145876,11306
v2.6.35,linux,2010-08-01,1280700674,8705393,sparc,kmax/kconfig-bindings/linux/v2.6.35.kextractor,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.35,kmax,arch/sparc/Kconfig,7235,kmax/linux/v2.6.35[sparc].model,66646,60542707308,6701
v2.6.35,linux,2010-08-01,1280700674,8705393,x86,kconfigreader/kconfig-bindings/linux/v2.6.35.dumpconf,SUBARCH=x86|ARCH=x86|SRCARCH=x86|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.35,kconfigreader,arch/x86/Kconfig,10812,kconfigreader/linux/v2.6.35[x86].model,446641,11952278132,11802
v2.6.35,linux,2010-08-01,1280700674,8705393,x86,kmax/kconfig-bindings/linux/v2.6.35.kextractor,SUBARCH=x86|ARCH=x86|SRCARCH=x86|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.35,kmax,arch/x86/Kconfig,7578,kmax/linux/v2.6.35[x86].model,75809,67838618146,7056
v2.6.35,linux,2010-08-01,1280700674,8705393,xtensa,kconfigreader/kconfig-bindings/linux/v2.6.35.dumpconf,SUBARCH=xtensa|ARCH=xtensa|SRCARCH=xtensa|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.35,kconfigreader,arch/xtensa/Kconfig,10321,kconfigreader/linux/v2.6.35[xtensa].model,396225,11523385866,11207
v2.6.35,linux,2010-08-01,1280700674,8705393,xtensa,kmax/kconfig-bindings/linux/v2.6.35.kextractor,SUBARCH=xtensa|ARCH=xtensa|SRCARCH=xtensa|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.35,kmax,arch/xtensa/Kconfig,7181,kmax/linux/v2.6.35[xtensa].model,64706,61111468909,6633
v2.6.36,linux,2010-10-20,1287606622,8901242,alpha,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/alpha/Kconfig,10630,kconfigreader/linux/v2.6.36[alpha].model,421883,11884277035,11533
v2.6.36,linux,2010-10-20,1287606622,8901242,alpha,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/alpha/Kconfig,7411,kmax/linux/v2.6.36[alpha].model,91404,75198339358,6843
v2.6.36,linux,2010-10-20,1287606622,8901242,arm,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/arm/Kconfig,11789,kconfigreader/linux/v2.6.36[arm].model,497569,14213030902,12831
v2.6.36,linux,2010-10-20,1287606622,8901242,arm,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/arm/Kconfig,8319,kmax/linux/v2.6.36[arm].model,118253,95650741924,7987
v2.6.36,linux,2010-10-20,1287606622,8901242,avr32,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=avr32|ARCH=avr32|SRCARCH=avr32|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/avr32/Kconfig,10687,kconfigreader/linux/v2.6.36[avr32].model,410326,11068824732,11601
v2.6.36,linux,2010-10-20,1287606622,8901242,avr32,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=avr32|ARCH=avr32|SRCARCH=avr32|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/avr32/Kconfig,7455,kmax/linux/v2.6.36[avr32].model,88033,73038807168,6881
v2.6.36,linux,2010-10-20,1287606622,8901242,blackfin,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=blackfin|ARCH=blackfin|SRCARCH=blackfin|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/blackfin/Kconfig,10904,kconfigreader/linux/v2.6.36[blackfin].model,425996,11978857116,12819
v2.6.36,linux,2010-10-20,1287606622,8901242,blackfin,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=blackfin|ARCH=blackfin|SRCARCH=blackfin|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/blackfin/Kconfig,7885,kmax/linux/v2.6.36[blackfin].model,93446,81447070393,7525
v2.6.36,linux,2010-10-20,1287606622,8901242,cris,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=cris|ARCH=cris|SRCARCH=cris|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/cris/Kconfig,6498,kconfigreader/linux/v2.6.36[cris].model,164774,7779297626,7729
v2.6.36,linux,2010-10-20,1287606622,8901242,cris,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=cris|ARCH=cris|SRCARCH=cris|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/cris/Kconfig,5076,kmax/linux/v2.6.36[cris].model,44963,47881481204,4608
v2.6.36,linux,2010-10-20,1287606622,8901242,frv,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=frv|ARCH=frv|SRCARCH=frv|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/frv/Kconfig,10608,kconfigreader/linux/v2.6.36[frv].model,406424,11274081144,11512
v2.6.36,linux,2010-10-20,1287606622,8901242,frv,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=frv|ARCH=frv|SRCARCH=frv|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/frv/Kconfig,7400,kmax/linux/v2.6.36[frv].model,86701,72905991770,6813
v2.6.36,linux,2010-10-20,1287606622,8901242,h8300,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=h8300|ARCH=h8300|SRCARCH=h8300|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/h8300/Kconfig,5921,kconfigreader/linux/v2.6.36[h8300].model,152323,6871424825,6511
v2.6.36,linux,2010-10-20,1287606622,8901242,h8300,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=h8300|ARCH=h8300|SRCARCH=h8300|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/h8300/Kconfig,4477,kmax/linux/v2.6.36[h8300].model,40580,40886848493,3918
v2.6.36,linux,2010-10-20,1287606622,8901242,ia64,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/ia64/Kconfig,10818,kconfigreader/linux/v2.6.36[ia64].model,413314,12058760390,11735
v2.6.36,linux,2010-10-20,1287606622,8901242,ia64,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/ia64/Kconfig,7526,kmax/linux/v2.6.36[ia64].model,89184,73635993675,6969
v2.6.36,linux,2010-10-20,1287606622,8901242,m32r,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=m32r|ARCH=m32r|SRCARCH=m32r|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/m32r/Kconfig,10615,kconfigreader/linux/v2.6.36[m32r].model,417404,11173115526,11554
v2.6.36,linux,2010-10-20,1287606622,8901242,m32r,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=m32r|ARCH=m32r|SRCARCH=m32r|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/m32r/Kconfig,7400,kmax/linux/v2.6.36[m32r].model,89436,72368882985,6827
v2.6.36,linux,2010-10-20,1287606622,8901242,m68k,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/m68k/Kconfig,10558,kconfigreader/linux/v2.6.36[m68k].model,358137,10733997872,11447
v2.6.36,linux,2010-10-20,1287606622,8901242,m68k,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/m68k/Kconfig,7329,kmax/linux/v2.6.36[m68k].model,76113,70680706305,6777
v2.6.36,linux,2010-10-20,1287606622,8901242,m68knommu,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=m68knommu|ARCH=m68knommu|SRCARCH=m68knommu|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/m68knommu/Kconfig,10638,kconfigreader/linux/v2.6.36[m68knommu].model,348257,11342672805,11574
v2.6.36,linux,2010-10-20,1287606622,8901242,m68knommu,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=m68knommu|ARCH=m68knommu|SRCARCH=m68knommu|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/m68knommu/Kconfig,7427,kmax/linux/v2.6.36[m68knommu].model,73689,71047958679,6868
v2.6.36,linux,2010-10-20,1287606622,8901242,microblaze,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=microblaze|ARCH=microblaze|SRCARCH=microblaze|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/microblaze/Kconfig,10536,kconfigreader/linux/v2.6.36[microblaze].model,402230,11967514857,11475
v2.6.36,linux,2010-10-20,1287606622,8901242,microblaze,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=microblaze|ARCH=microblaze|SRCARCH=microblaze|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/microblaze/Kconfig,7352,kmax/linux/v2.6.36[microblaze].model,86215,71357757283,6790
v2.6.36,linux,2010-10-20,1287606622,8901242,mips,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/mips/Kconfig,11070,kconfigreader/linux/v2.6.36[mips].model,440957,11349974824,11999
v2.6.36,linux,2010-10-20,1287606622,8901242,mips,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/mips/Kconfig,7756,kmax/linux/v2.6.36[mips].model,99951,83747432536,7249
v2.6.36,linux,2010-10-20,1287606622,8901242,mn10300,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=mn10300|ARCH=mn10300|SRCARCH=mn10300|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/mn10300/Kconfig,10621,kconfigreader/linux/v2.6.36[mn10300].model,406538,11917562927,11526
v2.6.36,linux,2010-10-20,1287606622,8901242,mn10300,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=mn10300|ARCH=mn10300|SRCARCH=mn10300|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/mn10300/Kconfig,7410,kmax/linux/v2.6.36[mn10300].model,86771,72324564040,6831
v2.6.36,linux,2010-10-20,1287606622,8901242,parisc,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/parisc/Kconfig,10637,kconfigreader/linux/v2.6.36[parisc].model,420938,11841648648,11536
v2.6.36,linux,2010-10-20,1287606622,8901242,parisc,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/parisc/Kconfig,7398,kmax/linux/v2.6.36[parisc].model,90617,72608916036,6832
v2.6.36,linux,2010-10-20,1287606622,8901242,powerpc,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=powerpc|ARCH=powerpc|SRCARCH=powerpc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/powerpc/Kconfig,11169,kconfigreader/linux/v2.6.36[powerpc].model,448504,12089470653,12187
v2.6.36,linux,2010-10-20,1287606622,8901242,powerpc,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=powerpc|ARCH=powerpc|SRCARCH=powerpc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/powerpc/Kconfig,7845,kmax/linux/v2.6.36[powerpc].model,101296,79081460647,7350
v2.6.36,linux,2010-10-20,1287606622,8901242,s390,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/s390/Kconfig,10597,kconfigreader/linux/v2.6.36[s390].model,337231,11293145262,11505
v2.6.36,linux,2010-10-20,1287606622,8901242,s390,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/s390/Kconfig,7368,kmax/linux/v2.6.36[s390].model,73317,70879595935,6816
v2.6.36,linux,2010-10-20,1287606622,8901242,score,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=score|ARCH=score|SRCARCH=score|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/score/Kconfig,10505,kconfigreader/linux/v2.6.36[score].model,322619,10795800641,11405
v2.6.36,linux,2010-10-20,1287606622,8901242,score,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=score|ARCH=score|SRCARCH=score|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/score/Kconfig,7306,kmax/linux/v2.6.36[score].model,69450,69222395580,6735
v2.6.36,linux,2010-10-20,1287606622,8901242,sh,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/sh/Kconfig,10890,kconfigreader/linux/v2.6.36[sh].model,421680,11326862612,11891
v2.6.36,linux,2010-10-20,1287606622,8901242,sh,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/sh/Kconfig,7630,kmax/linux/v2.6.36[sh].model,92674,78548218382,7076
v2.6.36,linux,2010-10-20,1287606622,8901242,sparc,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/sparc/Kconfig,10666,kconfigreader/linux/v2.6.36[sparc].model,412969,11506338110,11584
v2.6.36,linux,2010-10-20,1287606622,8901242,sparc,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/sparc/Kconfig,7418,kmax/linux/v2.6.36[sparc].model,89146,72221538006,6856
v2.6.36,linux,2010-10-20,1287606622,8901242,tile,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=tile|ARCH=tile|SRCARCH=tile|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/tile/Kconfig,10559,kconfigreader/linux/v2.6.36[tile].model,323803,11566656815,11488
v2.6.36,linux,2010-10-20,1287606622,8901242,tile,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=tile|ARCH=tile|SRCARCH=tile|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/tile/Kconfig,7357,kmax/linux/v2.6.36[tile].model,69793,69288664116,6781
v2.6.36,linux,2010-10-20,1287606622,8901242,x86,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=x86|ARCH=x86|SRCARCH=x86|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/x86/Kconfig,11085,kconfigreader/linux/v2.6.36[x86].model,459577,12199163896,12088
v2.6.36,linux,2010-10-20,1287606622,8901242,x86,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=x86|ARCH=x86|SRCARCH=x86|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/x86/Kconfig,7766,kmax/linux/v2.6.36[x86].model,101675,79144977344,7218
v2.6.36,linux,2010-10-20,1287606622,8901242,xtensa,kconfigreader/kconfig-bindings/linux/v2.6.36.dumpconf,SUBARCH=xtensa|ARCH=xtensa|SRCARCH=xtensa|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kconfigreader,arch/xtensa/Kconfig,10588,kconfigreader/linux/v2.6.36[xtensa].model,407608,11330743341,11487
v2.6.36,linux,2010-10-20,1287606622,8901242,xtensa,kmax/kconfig-bindings/linux/v2.6.36.kextractor,SUBARCH=xtensa|ARCH=xtensa|SRCARCH=xtensa|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.36,kmax,arch/xtensa/Kconfig,7367,kmax/linux/v2.6.36[xtensa].model,86687,71242415608,6790
v2.6.37,linux,2011-01-05,1294188619,9256240,alpha,kconfigreader/kconfig-bindings/linux/v2.6.37.dumpconf,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kconfigreader,Kconfig,10988,kconfigreader/linux/v2.6.37[alpha].model,426840,11863986319,11916
v2.6.37,linux,2011-01-05,1294188619,9256240,alpha,kmax/kconfig-bindings/linux/v2.6.37.kextractor,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kmax,Kconfig,7666,kmax/linux/v2.6.37[alpha].model,92887,77219389150,7069
v2.6.37,linux,2011-01-05,1294188619,9256240,arm,kconfigreader/kconfig-bindings/linux/v2.6.37.dumpconf,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kconfigreader,Kconfig,12221,kconfigreader/linux/v2.6.37[arm].model,509473,13088854141,13288
v2.6.37,linux,2011-01-05,1294188619,9256240,arm,kmax/kconfig-bindings/linux/v2.6.37.kextractor,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kmax,Kconfig,8625,kmax/linux/v2.6.37[arm].model,121928,99809840765,8283
v2.6.37,linux,2011-01-05,1294188619,9256240,avr32,kconfigreader/kconfig-bindings/linux/v2.6.37.dumpconf,SUBARCH=avr32|ARCH=avr32|SRCARCH=avr32|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kconfigreader,Kconfig,11046,kconfigreader/linux/v2.6.37[avr32].model,415262,12609350315,11985
v2.6.37,linux,2011-01-05,1294188619,9256240,avr32,kmax/kconfig-bindings/linux/v2.6.37.kextractor,SUBARCH=avr32|ARCH=avr32|SRCARCH=avr32|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kmax,Kconfig,7710,kmax/linux/v2.6.37[avr32].model,89561,74618028039,7108
v2.6.37,linux,2011-01-05,1294188619,9256240,blackfin,kconfigreader/kconfig-bindings/linux/v2.6.37.dumpconf,SUBARCH=blackfin|ARCH=blackfin|SRCARCH=blackfin|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kconfigreader,Kconfig,11264,kconfigreader/linux/v2.6.37[blackfin].model,431118,12768344195,13206
v2.6.37,linux,2011-01-05,1294188619,9256240,blackfin,kmax/kconfig-bindings/linux/v2.6.37.kextractor,SUBARCH=blackfin|ARCH=blackfin|SRCARCH=blackfin|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kmax,Kconfig,8143,kmax/linux/v2.6.37[blackfin].model,95049,83669454044,7753
v2.6.37,linux,2011-01-05,1294188619,9256240,cris,kconfigreader/kconfig-bindings/linux/v2.6.37.dumpconf,SUBARCH=cris|ARCH=cris|SRCARCH=cris|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kconfigreader,Kconfig,6742,kconfigreader/linux/v2.6.37[cris].model,169773,8184630734,7995
v2.6.37,linux,2011-01-05,1294188619,9256240,cris,kmax/kconfig-bindings/linux/v2.6.37.kextractor,SUBARCH=cris|ARCH=cris|SRCARCH=cris|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kmax,Kconfig,5260,kmax/linux/v2.6.37[cris].model,46102,48732951691,4775
v2.6.37,linux,2011-01-05,1294188619,9256240,frv,kconfigreader/kconfig-bindings/linux/v2.6.37.dumpconf,SUBARCH=frv|ARCH=frv|SRCARCH=frv|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kconfigreader,Kconfig,10968,kconfigreader/linux/v2.6.37[frv].model,411327,11864291120,11897
v2.6.37,linux,2011-01-05,1294188619,9256240,frv,kmax/kconfig-bindings/linux/v2.6.37.kextractor,SUBARCH=frv|ARCH=frv|SRCARCH=frv|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kmax,Kconfig,7657,kmax/linux/v2.6.37[frv].model,88205,73798056677,7041
v2.6.37,linux,2011-01-05,1294188619,9256240,h8300,kconfigreader/kconfig-bindings/linux/v2.6.37.dumpconf,SUBARCH=h8300|ARCH=h8300|SRCARCH=h8300|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kconfigreader,Kconfig,6143,kconfigreader/linux/v2.6.37[h8300].model,156201,7275095754,6749
v2.6.37,linux,2011-01-05,1294188619,9256240,h8300,kmax/kconfig-bindings/linux/v2.6.37.kextractor,SUBARCH=h8300|ARCH=h8300|SRCARCH=h8300|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kmax,Kconfig,4637,kmax/linux/v2.6.37[h8300].model,41532,42541818484,4068
v2.6.37,linux,2011-01-05,1294188619,9256240,ia64,kconfigreader/kconfig-bindings/linux/v2.6.37.dumpconf,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kconfigreader,Kconfig,11177,kconfigreader/linux/v2.6.37[ia64].model,418400,12310471549,12119
v2.6.37,linux,2011-01-05,1294188619,9256240,ia64,kmax/kconfig-bindings/linux/v2.6.37.kextractor,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kmax,Kconfig,7780,kmax/linux/v2.6.37[ia64].model,90801,75378364113,7196
v2.6.37,linux,2011-01-05,1294188619,9256240,m32r,kconfigreader/kconfig-bindings/linux/v2.6.37.dumpconf,SUBARCH=m32r|ARCH=m32r|SRCARCH=m32r|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kconfigreader,Kconfig,10973,kconfigreader/linux/v2.6.37[m32r].model,422357,12146132965,11937
v2.6.37,linux,2011-01-05,1294188619,9256240,m32r,kmax/kconfig-bindings/linux/v2.6.37.kextractor,SUBARCH=m32r|ARCH=m32r|SRCARCH=m32r|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kmax,Kconfig,7655,kmax/linux/v2.6.37[m32r].model,90961,74483524220,7053
v2.6.37,linux,2011-01-05,1294188619,9256240,m68k,kconfigreader/kconfig-bindings/linux/v2.6.37.dumpconf,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kconfigreader,Kconfig,10918,kconfigreader/linux/v2.6.37[m68k].model,364341,11478170549,11832
v2.6.37,linux,2011-01-05,1294188619,9256240,m68k,kmax/kconfig-bindings/linux/v2.6.37.kextractor,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kmax,Kconfig,7584,kmax/linux/v2.6.37[m68k].model,78086,72326252020,7005
v2.6.37,linux,2011-01-05,1294188619,9256240,m68knommu,kconfigreader/kconfig-bindings/linux/v2.6.37.dumpconf,SUBARCH=m68knommu|ARCH=m68knommu|SRCARCH=m68knommu|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kconfigreader,Kconfig,10995,kconfigreader/linux/v2.6.37[m68knommu].model,353654,11501022263,11956
v2.6.37,linux,2011-01-05,1294188619,9256240,m68knommu,kmax/kconfig-bindings/linux/v2.6.37.kextractor,SUBARCH=m68knommu|ARCH=m68knommu|SRCARCH=m68knommu|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.37,kmax,Kconfig,7681,kmax/linux/v2.6.37[m68knommu].model,75437,73834879731,7094
